pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	0.828171828171828	1	0.0207818350435559	0.365593549673311	0.873959220652576	92	Slco2a1 Slc9a6 Slc5a5 Slc12a1 Hk1 Slc16a1 Nup210 Slc35c1 Psmc2 Abcb6 Vcp Ndc1 Psmb3 Psmd3 Psmd14 Psmd12 Nup35 Psmd1 Nup155 Psmc1 Psmd11 Nup93 Psmb7 Psmd5 Psmd10 Psmd9 Psmd13 Nup50 Psmc5 Psmc4 Lmbrd1 Psma1 Psme2 Slc35a3 Psma4 Psmb10 Psmc3 Psmd7 Psmd2 Psma7 Slc12a6 Nup107 Psmd4 Slc35a1 Pom121 Psma2 Nup43 Psmb6 Psmd6 Nup88 Nup160 Psme1 Nup54 Psmc6 Psma3 Derl1
REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1	0.992125984251969	1	0.120433371642259	-0.225225225225225	-0.553201951809963	6	Ung Mbd4 Smug1 Tdg Ogg1 Mutyh
REACTOME_DISSOLUTION_OF_FIBRIN_CLOT	0.0811428571428571	0.627832611832612	0.165656695205483	0.751726063561144	1.3778631434589	6	Plat Plaur Anxa2 Plau Serpinb6a
REACTOME_DNA_DAMAGE_BYPASS	0.78	1	0.024285888595648	0.377967062025683	0.863710618615169	38	Usp43 Isg15 Ube2l6 Pcna Vcp Rfc5 Rfc3 Rpa2 Nploc4 Usp1 Pold1 Pole3 Ufd1 Rfc2 Polk Rbx1 Rfc4 Dtl Rpa1 Pold2 Pold3
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	0.95	1	0.0105706949179311	0.303330145772946	0.676065150386097	27	Ino80c Parp1 Rad23b Rbx1 Mcrs1 Cops5 Cops7a Actr5 Cetn2 Actb Cops8 Actl6a Cops7b Gps1 Actr8 Ino80e Ino80d Ubc
REACTOME_DNA_DAMAGE_REVERSAL	0.986486486486486	1	0.0277995594097672	0.341405733071251	0.546922555548534	3	Ascc3 Mgmt Alkbh3
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	0.756	1	0.0259735747969448	0.381618220842471	0.861261827770731	31	Ccne2 H1f5 H2bc6 H4c18 H2bc3 Hmga1 Nbn H1f0 H4c12 H2bc21 H1f3 Tinf2 H4c11 H2ac4 Lmnb1 Ccna2 H2ax
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	0.99000999000999	1	0.00458288223817775	0.303607517720806	0.731245965361591	105	H2bc6 H4c18 H2bc3 Bard1 Parp1 Pcna Nbn Rfc5 H4c12 Kpna2 Rfc3 Rpa2 Xrcc3 Eme1 H2bc21 Xrcc2 Chek1 Rad51 Fen1 Topbp1 Dclre1c Rif1 Brip1 Pold1 Pole3 Gen1 Rfc2 Polk Polq Eya4 Dna2 H4c11 Rfc4 Chek2 Timeless Eya3 Clspn Babam2 Rpa1 Tipin Nsd2 Pold2 Pold3 Nhej1 Ccna2 H2ax Rad51ap1 Rmi2 Rpa3 Xrcc4 Blm Mre11a Uimc1 Pole2 Pole4 Lig4
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	0.973	1	0.00773927265828568	0.284218270742055	0.649480769908129	38	H2bc6 H4c18 H2bc3 Bard1 Nbn H4c12 Kpna2 H2bc21 Eya4 H4c11 Chek2 Eya3 Babam2 Nsd2 H2ax Mre11a Uimc1
REACTOME_DNA_METHYLATION	0.792	1	0.0234376252595191	0.371294444908824	0.822504123922317	25	H3c8 H2bc6 H4c18 H2bc3 Uhrf1 H3c11 H4c12 H3c4 H2bc21 H4c11 H2ac4 H2ax H3f3b Dnmt3a Dnmt1 H3c3 H3c10
REACTOME_DNA_REPAIR	0.998001998001998	1	0.00204130030921835	0.298047114136566	0.738908678873343	205	Neil2 Fancf Usp43 Isg15 Poln Ube2l6 Fancg Ino80c H2bc6 Faap24 H4c18 Cenps H2bc3 Bard1 Parp1 Rad23b Lig1 Pcna Nbn Vcp Rfc5 Pias3 Polr2c H4c12 Mutyh Kpna2 Rfc3 Rpa2 Xrcc3 Nploc4 Cenpx Eme1 H2bc21 Xrcc2 Usp1 Chek1 Rad51 Fen1 Polr2h Topbp1 Dclre1c Fancm Rif1 Brip1 Pold1 Ascc3 Pole3 Ufd1 Fanca Fancb Gen1 Rnf111 Rfc2 Polk Polq Tinf2 Rbx1 Eya4 Dna2 H4c11 Rfc4 Polr2g Dtl Chek2 Mcrs1 Ube2t Fanci Timeless Eya3 H2ac4 Usp45 Clspn Cops5 Babam2 Polr2l Rpa1 Fancd2 Cops7a Tipin Nsd2 Pold2 Pold3 Nhej1 Polr2f Ccna2 H2ax Actr5 Dclre1b Rad51ap1 Rmi2 Cetn2 Rpa3 Actb Xpa Cops8 Xrcc4 Blm Mre11a Uimc1 Pole2 Actl6a Pole4 Lig4 Rad18 Ercc8 Cops7b Polb Ep300 Gps1
REACTOME_DNA_REPLICATION	0.815184815184815	1	0.0217240006200525	0.36905663505935	0.897620540150606	131	H3c8 Ccne2 E2f2 Gins1 Gins3 Cdc6 H2bc6 H4c18 H2bc3 Kpna1 Psmc2 Lig1 Pcna Mcm10 H3c11 Rfc5 Ube2c Psmb3 H4c12 Psmd3 Psmd14 H3c4 Psmd12 Rfc3 Rpa2 Gmnn Psmd1 Mcm3 H2bc21 Psmc1 Psmd11 Cdc27 Fen1 Psmb7 Gins2 Psmd5 Psmd10 Orc1 Psmd9 Psmd13 Mcm4 Pold1 Mcm6 Psmc5 Pole3 Psmc4 Cdc45 Psma1 Psme2 Rfc2 Psma4 Rbx1 Pola2 Dna2 H4c11 Rfc4 Psmb10 Psmc3 Mcm2 Psmd7 Psmd2 Psma7 Kpnb1 H2ac4 Rpa1 Psmd4 Anapc15 Pold2 Pold3 Psma2 Dbf4 Ccna2 H2ax Psmb6 Psmd6 Prim2 Rpa3 H3f3b Psme1 Psmc6 Psma3 Orc3 Pole2 H3c3 Pole4 H3c10 Fzr1 Psmb2 E2f1 Psma6 Mcm5 Anapc16
REACTOME_DNA_REPLICATION_INITIATION	0.818770226537217	1	0.0257629629837414	0.383075515989106	0.742439313606691	8	Pole3 Pola2 Prim2 Pole2 Pole4
REACTOME_DNA_REPLICATION_PRE_INITIATION	0.822177822177822	1	0.0212181723861707	0.368188118855196	0.882759250522348	98	H3c8 E2f2 Cdc6 H2bc6 H4c18 H2bc3 Kpna1 Psmc2 Mcm10 H3c11 Psmb3 H4c12 Psmd3 Psmd14 H3c4 Psmd12 Rpa2 Gmnn Psmd1 Mcm3 H2bc21 Psmc1 Psmd11 Psmb7 Psmd5 Psmd10 Orc1 Psmd9 Psmd13 Mcm4 Mcm6 Psmc5 Pole3 Psmc4 Cdc45 Psma1 Psme2 Psma4 Pola2 H4c11 Psmb10 Psmc3 Mcm2 Psmd7 Psmd2 Psma7 Kpnb1 H2ac4 Rpa1 Psmd4 Psma2 Dbf4 H2ax Psmb6 Psmd6 Prim2 Rpa3 H3f3b Psme1 Psmc6 Psma3 Orc3 Pole2 H3c3 Pole4 H3c10 Psmb2 E2f1 Psma6 Mcm5
REACTOME_DNA_STRAND_ELONGATION	0.343	0.982124731550437	0.0632191170859458	0.47743167519007	1.07750011595903	31	Gins1 Gins3 Lig1 Pcna Rfc5 Rfc3 Rpa2 Mcm3 Fen1 Gins2 Mcm4 Pold1 Mcm6 Cdc45 Rfc2 Pola2 Dna2 Rfc4 Mcm2 Rpa1 Pold2 Pold3 Prim2 Rpa3
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.482200647249191	1	0.0508054139066364	0.524971753331511	1.01744865421634	8	Syn1 Stxbp1 Stx1a Lin7c Ppfia1 Cask
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	0.0611045828437133	0.57430810378263	0.195789002148949	0.795084497900163	1.40938662797323	5	Akt3 Erbb3 Akt1
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING	0.000141558958423075	0.021686832430415	0.518848077743792	0.845893179385634	1.7709243596202	13	Btc Ereg Akt3 Erbb3
REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING	0.704488778054863	1	0.0400845633477088	0.487190583424006	0.824828216023688	4	Wwp1 Src Ubc
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.919959473150963	1	0.0146010500585968	0.313720081441761	0.661687951507416	14	Parp1 Smad2 Smad7 Rnf111 Skil
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.782914572864322	1	0.0243564001293776	0.381497645296309	0.823676292279929	19	Tgfbr1 Ppp1cc Smurf1 Smad2 Pmepa1 Smad7 Xpo1
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.835164835164835	1	0.0202691096367175	0.366896666093203	0.859972776203635	59	Kras Rel Psmc2 Nfatc1 Psmb3 Psmd3 Psmd14 Psmd12 Psmd1 Psmc1 Psmd11 Psmb7 Psmd5 Psmd10 Psmd9 Psmd13 Map3k7 Psmc5 Psmc4 Psma1 Psme2 Calm1 Psma4 Psmb10 Psmc3 Psmd7 Psmd2 Psma7 Chuk Hras Psmd4 Ikbkg Psma2 Psmb6 Psmd6 Nfkbib Psme1 Psmc6 Psma3
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	0.557713052858684	1	0.0441523058441465	0.492481798057089	0.95447981625558	8	Kras Fgf1 Hras
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2	0.169435215946844	0.80697484333848	0.107554375265169	0.670605057695401	1.26851129909421	7	Fgf18 Kras Fgf1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	0.0539374325782093	0.553788316946212	0.199915231309662	0.738170854837678	1.43065019797751	8	Fgfr3 Fgf18 Kras Fgf1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	0.169435215946844	0.80697484333848	0.107554375265169	0.670605057695401	1.26851129909421	7	Fgf18 Kras Fgf1
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.541792547834844	1	0.042331839351853	0.460243283195725	0.977060208074757	15	Pdgfb Kras Stat1 Nck2 Nck1 Src Hras Stat6
REACTOME_DSCAM_INTERACTIONS	0.422972972972973	1	0.0676760401641789	0.663215137976447	1.06245233458002	3	Ntn1 Rac1
REACTOME_DUAL_INCISION_IN_GG_NER	0.755	1	0.0260437699289678	0.386699195937612	0.861878892351956	27	Parp1 Pcna Rfc5 Rfc3 Rpa2 Pold1 Pole3 Rfc2 Polk Rbx1 Rfc4 Rpa1 Pold2 Pold3 Rpa3 Xpa Pole2 Pole4
REACTOME_DUAL_INCISION_IN_TC_NER	0.937062937062937	1	0.0118236229287788	0.321512422839598	0.741422602775501	43	Pcna Rfc5 Polr2c Rfc3 Rpa2 Polr2h Pold1 Pole3 Rfc2 Polk Rbx1 Rfc4 Polr2g Polr2l Rpa1 Pold2 Pold3 Polr2f Rpa3 Xpa Pole2 Pole4 Ercc8 Ep300
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	0.736785329018339	1	0.0311335139616949	0.421075884687523	0.816087893261821	8	Cdk1 Ccnb1 Orc1 Orc3
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION				-0.20483266213026		20	Orc5 Pola1 Mcm8 Prim1 Ppp2r3d Ppp2r1b Tfdp2 Rb1 Orc2 Ppp2r1a Orc4 Ppp2ca E2f1 Orc3 Ppp2cb Prim2 Pola2 Orc1 Ccnb1 Cdk1
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	0.865	1	0.0180905963991599	0.349299216829143	0.792481356692029	34	Tmem129 H2bc6 Rnf181 H2bc3 Pcna Vcp H2bc21 Rraga Ube2j2 Rnf20 Pex14 Leo1
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.484342379958246	1	0.0490939668192139	0.501821355361587	1.00798181796977	10	Kpna1 Hmga1 Lig1 Psip1 Fen1
REACTOME_ECM_PROTEOGLYCANS	0.368104312938816	0.998571034621074	0.059989249649033	0.504259901817327	1.07867245051061	16	Itgb3 Col9a3 Lamb2
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.303128371089536	0.946657173945166	0.0730744399126987	0.593552828774492	1.15036575398668	8	Itpr3 Dagla Dgkz Daglb Prkcd
REACTOME_EGFR_DOWNREGULATION	0.085427135678392	0.644701339208357	0.150169802128406	0.609365786200837	1.31565727235435	19	Btc Ereg Ptpn3 Sh3kbp1 Ptprk Ptpn12
REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA	0.00180360144566172	0.11218949289552	0.45505986738723	0.944871416891239	1.59969554355671	4	Btc Ereg Tgfa
REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN	0.222857142857143	0.872270853478548	0.0928481214159878	0.662043307914417	1.21348070469648	6	Kras Prkca Hras
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	0.196754563894523	0.826232337396182	0.0931454575337804	0.581812111310605	1.21805597414835	13	Pou3f1 Cyp51 Hmgcr Adgrg6 Nab2 Srebf2 Nab1
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.0538302277432712	0.553788316946212	0.282013350011725	0.97409972299169	1.29981407158685	1	Ptger4
REACTOME_ELASTIC_FIBRE_FORMATION	0.0273833671399594	0.432487819158947	0.276500599254472	0.697120380533811	1.45946024103383	13	Emilin2 Itgb3 Fbn1 Loxl4 Bmp2
REACTOME_ELECTRIC_TRANSMISSION_ACROSS_GAP_JUNCTIONS	0.0559006211180124	0.556102282810357	0.276500599254472	0.970775623268698	1.29537847685941	1	Panx1
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0.44139650872818	1	0.0617054053637523	0.617997724517998	1.04628861469033	4	Orai1 Itpr3 P2rx7
REACTOME_ENDOGENOUS_STEROLS	0.47027027027027	1	0.0625237414724762	0.638711241115816	1.02319776854987	3	Cyp51 Fdx1
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.293	0.940685251135945	0.0709609456938284	0.501105894620682	1.11006687683815	25	Chmp4c Vps37b Chmp6 Chmp5 Vps37a Ubap1 Vta1
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	0.32972972972973	0.978160034553342	0.080419996876154	0.706729769671147	1.13216157278209	3	H2-D1 B2m
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.864593781344032	1	0.0183208529217527	0.340364040922092	0.728079533518264	16	Cab39l Rraga Cab39 Prkag1 Rheb Prkag2 Prkab1 Prkaa1
REACTOME_ENOS_ACTIVATION	0.654857142857143	1	0.0394366509525593	0.479301341060719	0.878527011993477	6	Zdhhc21 Cygb Calm1 Akt1 Spr
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.296859169199595	0.946143149284253	0.0709609456938284	0.531026999767299	1.12002446912657	14	Epha4 Ngef Rhoa Epha2 Lyn Myh9 Src Rock2 Fyn Rock1 Myl12b Myl9 Yes1
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	0.195	0.826232337396182	0.0928481214159878	0.518802009937937	1.16664366923108	30	Limk1 Rhoa Arpc1b Efnb3 Lyn Tiam1 Actr2 Ptk2 Arpc5 Rac1 Wasl Ephb3 Arpc3 Src Actg1 Arpc2 Rock2 Fyn Rock1 Cdc42 Actr3 Arpc4 Hras Cfl1
REACTOME_EPHRIN_SIGNALING	0.339468302658487	0.982124731550437	0.0647943366000727	0.539055869455858	1.11619393444507	12	Sdcbp Efnb3 Nck2 Rac1 Ephb3 Src Fyn
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.198198198198198	0.827148547007837	0.0919686140000427	0.547360786897286	1.1947975843492	22	Epha4 Mmp2 Vav3 Epha2 Efnb3 Lyn Tiam1 Rac1 Cltb Ephb3 Src Clta Actg1 Fyn
REACTOME_EPH_EPHRIN_SIGNALING	0.230769230769231	0.875161553811636	0.0833634065110386	0.479565182258657	1.11610925864418	52	Epha4 Mmp2 Limk1 Sdcbp Ngef Rhoa Vav3 Arpc1b Epha2 Efnb3 Lyn Tiam1 Nck2 Myh9 Actr2 Ptk2 Arpc5 Rac1 Wasl Cltb Ephb3 Arpc3 Src Clta Actg1 Arpc2 Rock2 Fyn Rock1 Cdc42 Actr3 Arpc4 Hras Cfl1
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	0.997002997002997	1	0.00250132493941571	0.243849833594351	0.574379824798657	67	H3c8 H2bc6 H4c18 Polr1e H2bc3 Uhrf1 H3c11 H4c12 H3c4 H2bc21 Polr2h Suds3 Kat2b Gatad2a H4c11 H2ac4 Taf1d Polr2l Polr2f H2ax Actb H3f3b Dnmt3a Dnmt1 Mta3 H3c3 Mbd3 H3c10 Ep300 Suv39h1 Sap130 H3c1 H2bc14 Polr2e Suz12 H2bc4 Ercc3 Ddx21 Hdac2 Tdg H2aj
REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING	0.00103454513957697	0.0778405488488504	0.45505986738723	0.954747363767549	1.61641581673252	4	Btc Ereg Erbb3
REACTOME_ERBB2_REGULATES_CELL_MOTILITY	0.0286946326568504	0.442474222228372	0.352487857583619	0.834123416723663	1.52889193113106	6	Btc Ereg Erbb3 Diaph1 Rhoa
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.913	1	0.0141641602737639	0.323744878666041	0.723429437124221	28	H3c8 H2bc6 H4c18 H2bc3 H3c11 H4c12 H3c4 H2bc21 Gatad2a H4c11 H2ac4 H2ax H3f3b Mta3 H3c3 Mbd3 H3c10
REACTOME_ERKS_ARE_INACTIVATED	0.928792569659443	1	0.0152836130945825	0.315333361874245	0.64164042610971	11	Dusp6 Mapk7 Dusp3 Ppp2cb Ppp2ca Mapk1 Mapk3 Ppp2r1a Dusp7
REACTOME_ERK_MAPK_TARGETS	0.928792569659443	1	0.0152836130945825	0.315333361874245	0.64164042610971	11	Dusp6 Mapk7 Dusp3 Ppp2cb Ppp2ca Mapk1 Mapk3 Ppp2r1a Dusp7
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	0.784702549575071	1	0.0738052724171275	-0.481230087269705	-0.794974460790145	2	Cyb5r4 Cyb5rl
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K	0.787365177195686	1	0.0446854397644147	0.535522128817988	0.794940243786053	2	Lyn Pik3cb
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG	0.436853002070393	1	0.0883594442500905	0.783240997229917	1.04513700765301	1	Lyn
REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS	0.670857142857143	1	0.0383205781976994	0.471448757203902	0.864133755724069	6	Kras Lyn Hras
REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5	0.436853002070393	1	0.0883594442500905	0.783240997229917	1.04513700765301	1	Lyn
REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC	0.533048671317195	1	0.143902565267782	-0.29251040221914	-0.889061366841331	11	Rnf5 Ubb Rnf185 Edem2 Sel1l Rnf139 Derl2 Ubc Edem1 Marchf6 Edem3
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	0.942057942057942	1	0.0113146012252547	0.328510910270284	0.779017651999589	77	Tubb2b Sptb Dync1i1 Cd55 Tubb4b Tuba1c Tubb2a Tuba1a Tuba1b Tubb6 Arf3 Trappc1 Dctn3 Ank1 Ppp6c Nsf Sptbn1 Tgfa Actr1a Arfgap3 Dynll1
REACTOME_ESR_MEDIATED_SIGNALING	0.685314685314685	1	0.030918431706181	0.392957112059634	0.943116775849596	99	Btc Ereg Jun Mmp2 Akt3 Fkbp5 Ncoa3 H3c8 Kras Jund Cav2 Zdhhc21 H2bc6 H4c18 H2bc3 H3c11 Polr2c H4c12 H3c4 Kpna2 Gtf2f2 Cxxc5 H2bc21 Ptk2 Gng3 Gnb1 Polr2h Kat2b Src Mov10 Tgfa Calm1 Xpo1 H4c11 Rad21 Polr2g H2ac4 Hras Pou2f1 Stag1 Akt1 Polr2l
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	0.993736951983299	1	0.0103504582782501	0.22821228492771	0.458397856900125	10	Cdca5 Rad21 Stag1 Esco2 Wapl Smc1a Smc3 Pds5a
REACTOME_ESTROGEN_BIOSYNTHESIS	0.614643545279384	1	0.0667426134241917	-0.688365650969529	-0.921466036048869	1	Akr1b8
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	0.965034965034965	1	0.0086840800745758	0.31116593709974	0.734406858240127	69	Jun Ncoa3 H3c8 Jund H2bc6 H4c18 H2bc3 H3c11 Polr2c H4c12 H3c4 Kpna2 Gtf2f2 Cxxc5 H2bc21 Polr2h Kat2b Mov10 Tgfa H4c11 Rad21 Polr2g H2ac4 Pou2f1 Stag1 Polr2l Ago2 Polr2f H2ax Gata3 H3f3b Ptges3 Kank1 H3c3 Ebag9 H3c10 Ep300
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	0.00993845621844707	0.257849079497528	0.380730400722792	0.750249581603659	1.57068917475107	13	Btc Ereg Akt3
REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ	0.716803760282021	1	0.0365314928349125	0.464398020308711	0.823203523158773	5	Kras Hras Pdpk1 Mapk1
REACTOME_ETHANOL_OXIDATION	0.0785824345146379	0.625092923297058	0.197822021315103	0.891674747194902	1.32362063632649	2	Aldh1b1 Acss2
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.845857418111753	1	0.0516355964484201	-0.578531855955679	-0.774439362691373	1	Eef1d
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION				-0.299624947909432		22	Eif3i Eif1ax Eif2b2 Eif3m Eif5 Eif2b5 Eif5b Eif3g Eif3j1 Eif4e Eif3h Eif3d Eif4g1 Eif2b4 Eif2s3x Eif4h Eif3b Eif3l Eif2b3 Eif4a1 Eif2s1 Eif2b1
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	0.934	1	0.01221929569568	0.313255752310408	0.696810274388475	26	Nup210 Ndc1 Nup35 Nup155 Nup93 Ran Nup50 Xpo1 Nup107 Pom121 Nup43 Nup88 Nup160 Nup54 Nup85
REACTOME_EXTENSION_OF_TELOMERES	0.429	1	0.0526973085708419	0.449515008161074	1.02720825379546	38	Lig1 Pcna Rfc5 Pif1 Dscc1 Wrap53 Rfc3 Rpa2 Stn1 Fen1 Chtf18 Ppp6c Pold1 Rfc2 Tinf2 Pola2 Dna2 Ten1 Rfc4 Shq1 Nhp2 Rpa1 Pold2 Pold3 Ccna2 Prim2 Rpa3 Blm
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.000230127274912064	0.0271196142434832	0.518848077743792	0.606943623200794	1.43755512175523	76	Emilin2 Itgb4 Col20a1 Cdh1 Jam2 Lamc2 Itgb3 Mmp2 Mmp13 Itga6 Col11a1 Icam1 Mmp10 Cd44 Pdgfb Pecam1 Prkca Ceacam1 Col14a1 Fbn1 Col9a3 Lamb2 Adamts1 Ntn4 Capns1 Loxl4 Sdc1
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	0.047	0.545484848484849	0.206587922696891	0.585855916308913	1.31742954489542	30	Btc Ereg Mmp2 Akt3 Kras Cav2 Zdhhc21
REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION	0.871635610766046	1	0.0535669384770951	0.569390581717452	0.759780413521049	1	F3
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.605394605394606	1	0.0368389606870506	0.407555324175943	0.96472765456595	74	Tubb2b Mafk H3c8 Gata4 Tubb4b Tuba1c Tubb2a Dock5 Tuba1a Klc1 Dock10 Dock8 Itpk1 Maff Tuba1b Tubb6 Kif13b Kif5b H3c11 Kif21a H3c4 Racgap1 Rac1 Kif18b Cbx5 Kif2c
REACTOME_FANCONI_ANEMIA_PATHWAY	0.396	1	0.0564118388217596	0.473477649542223	1.05321000001111	26	Fancf Poln Fancg Faap24 Cenps Rpa2 Cenpx Eme1 Usp1 Fancm Fanca Fancb Ube2t Fanci Rpa1 Fancd2 Dclre1b Rpa3
REACTOME_FASL_CD95L_SIGNALING	0.719568567026194	1	0.0487989701682839	0.573763679179942	0.851706800631401	2	Casp8 Fadd
REACTOME_FATTY_ACIDS	0.0786749482401656	0.625092923297058	0.231126709673834	0.96398891966759	1.28632247095755	1	Cyp2d22
REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION	0.0178922182661239	0.342635979796273	0.352487857583619	0.919481109881396	1.47298334410214	3	Gna14 Gna11
REACTOME_FATTY_ACID_METABOLISM	0.484515484515485	1	0.0470699590082662	0.426124482731892	1.00255311501929	63	Faah Ptgs2 Ptgr1 Scd1 Scd2 Pctp Acsl4 Acsbg1 Acsl5 Ptgs1 Acot7 Slc27a3 Fasn Acot6 Elovl6 Acadl Elovl1 Cpt1b
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.201402805611222	0.829433059667723	0.0911073131586733	0.561573898050623	1.20473758385041	17	Scd1 Scd2 Acsl4 Acsbg1 Acsl5 Slc27a3 Fasn Elovl6 Elovl1 Acaca Elovl5 Acly Acsl3
REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER	0.751351351351351	1	0.0408229003677776	0.496558656549783	0.795473253998567	3	Rbx1 Fbxw7
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	0.325878594249201	0.976998055557292	0.0687943095604775	0.574064365863873	1.13202714081396	9	Tec Itpr3 Nfatc1 Vav3 Lyn Calm1
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	0.638916750250752	1	0.0344919215094074	0.428361460631636	0.916316575596398	16	Jun Kras Vav3 Lyn Rac1 Mapk9
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	0.931068931068931	1	0.0124136372369971	0.334031951722056	0.782940842504585	59	Psmc2 Psmb3 Lyn Psmd3 Psmd14 Psmd12 Cdc34 Psmd1 Psmc1 Psmd11 Psmb7 Psmd5 Psmd10 Psmd9 Psmd13 Map3k7 Psmc5 Psmc4 Psma1 Psme2 Psma4 Psmb10 Psmc3 Psmd7 Psmd2 Psma7 Chuk Psmd4 Ikbkg Psma2 Psmb6 Psmd6 Psme1 Psmc6 Psma3 Ikbkb Psmb2 Tab3 Psma6 Pdpk1 Psmb5 Rela
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	0.536463536463537	1	0.0424170054438747	0.426225110389751	0.985769853815996	46	Wipf3 Baiap2 Limk1 Itpr3 Elmo1 Vav3 Arpc1b Prkcd Lyn Nck1 Myh9 Actr2 Ptk2 Arpc5 Rac1 Wasl Arpc3 Src Actg1 Arpc2 Fyn Wipf2 Pla2g6 Cdc42 Actr3 Arpc4 Cfl1
